id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1191929508912591346,Beautiful apartment in Amsterdam (North),412055204,Louise,,Oud-Noord,52.38527,4.91888,Entire home/apt,135,10,0,,,1,39,0,0363 2C31 4799 935A 8B0E
1191954268239351341,Appartement Amsterdam-Centrum,437276750,Evi,,Centrum-West,52.37698176170122,4.877627603709698,Entire home/apt,,1,4,2024-08-31,0.61,1,0,4,0363 52B6 254F A3A4 EE5D
1192002054772284553,Boat camping atmosphere,566735219,Yazan,,Centrum-Oost,52.370957922057485,4.917154312133789,Private room,84,1,0,,,1,363,0,Exempt
1192497214286318857,Zimmer in einem charmanten Grachtenhaus (33),24002310,Thomas,,Centrum-Oost,52.36370260188199,4.900383798155939,Private room,65,2,22,2025-02-23,4.02,6,9,22,Exempt
1192539394286121206,Wilhelmina Garden Home,385714381,Rijk,,De Baarsjes - Oud-West,52.36161429999999,4.863649523278806,Entire home/apt,464,4,3,2024-10-31,0.48,1,194,3,0363E72ABA534886297F
1192584995345724043,Family townhouse in Amsterdam's greenest area,7646415,Sherin,,Gaasperdam - Driemond,52.29524618442546,4.971622401273267,Entire home/apt,,5,3,2024-09-21,0.42,1,0,3,0363 B9FD FA09 1534 F5BE
1192619755934177311,Appartement in Stadsdeel Noord,26713489,Silas,,Noord-Oost,52.39909004804926,4.93047056878662,Entire home/apt,,2,0,,,1,0,0,0363 852A 09E5 B5B1 9F25
1192646731215132589,Moderne Studio- hartje Amsterdam,587219960,Moerni,,Bos en Lommer,52.37789623948059,4.845358433812163,Entire home/apt,,1,7,2024-11-17,1.06,1,0,7,0363 DF4D CBAD 54A2 C18E
1192692345552850668,Scandi Amsterdam West Apartment,52048755,Emma,,De Baarsjes - Oud-West,52.36342564239904,4.852536916011073,Entire home/apt,,4,6,2025-01-11,1.06,2,0,6,036349BA496212EDEC98
1192778694447376593,Lovely Apartment in Amsterdam with Garden,44370603,Manon,,Zuid,52.348158395169904,4.846139515421776,Entire home/apt,213,2,1,2024-08-05,0.14,1,161,1,0363 D783 8685 BA9E D2F0
1192822467049525228,Luxury designer apartment,580927886,Faycal,,Westerpark,52.3729759,4.8724969,Entire home/apt,252,2,0,,,1,358,0,0363 5039 E7C0 777D A623
1192864563169625427,Boutique Amsterdam Room,286014437,Janne,,Oud-Oost,52.3588984,4.9137891,Private room,89,2,9,2025-01-12,1.32,1,164,9,0363 F40A 57F5 F00D 1901
1193225517558499852,Fam house city center musea area,2936279,Swaantje Willemijn,,De Baarsjes - Oud-West,52.36929425791906,4.869809402058902,Entire home/apt,375,5,1,2024-09-01,0.16,2,362,1,0363319A17ED0A2FC500
1193263806653947335,My lovely place of peace in ADAM,57923528,Nicky,,Oud-Oost,52.35717626511069,4.918080134918226,Entire home/apt,265,3,5,2024-11-22,0.65,1,54,5,0363854A6B9FCD9B45F3
1193330046693209228,Spacious guest room with balcony,6664360,Sharon,,Zuid,52.3471,4.87892,Private room,160,2,2,2024-10-20,0.38,2,273,2,0363 C04B 2D0C 54FB E041
1193346490682168251,Super central apartment sleeps 4,48582599,Gang,,Centrum-West,52.37297,4.89993,Entire home/apt,141,3,35,2025-02-26,5.15,1,171,35,0363 3121 5701 1BDA FA26
1193409425509014854,Amazing apartment with garden,46173567,Karola,,De Pijp - Rivierenbuurt,52.34523129999999,4.8872371,Entire home/apt,,3,0,,,1,0,0,0363 0CA6 10B0 BCA6 512B
1193503499282448802,Cosy apartment in the heart of Amsterdam,20833163,Pinar,,De Pijp - Rivierenbuurt,52.35583574202684,4.899968322046246,Entire home/apt,,5,6,2024-11-19,0.90,1,0,6,0363 AE2A 2AC7 F089 7BFE
1193530091318527256,Eengezinswoning bij zwemsteiger,29222705,Anna Geertruida,,Noord-West,52.4097446,4.904580999999999,Entire home/apt,,2,0,,,1,0,0,0363 B491 658C 0BAC 8160
1193539762359303865,Houseboat Josja,584057335,Jan,,Centrum-West,52.37073791142899,4.881531519638489,Private room,,2,2,2025-01-03,0.38,1,100,2,0363556FDF834E4C9C4A
1193559574799511220,Appartement in Amsterdam nabij park,104735508,Charlotte,,Bos en Lommer,52.37603,4.84898,Entire home/apt,,3,1,2024-07-21,0.13,1,0,1,0363A29E35C292448409
1193968759388353005,Stylish apartment on a canal in Central Amsterdam,37210705,Isabella,,Centrum-West,52.3717151,4.875795999999999,Entire home/apt,315,1,3,2024-10-13,0.43,1,259,3,0363 8F2B 02DB F74B 7D6E
1194747881356696532,Apartment with roof terrace,277531208,Finn,,De Pijp - Rivierenbuurt,52.352611721086284,4.888757323231017,Entire home/apt,393,3,2,2024-09-01,0.26,1,30,2,0363 C7E0 0ABC 70F9 7883
1194767127295969744,"Houseboat ""Ajuna"" | Stay on the City Center Canal",2379150,Lissan,,Centrum-Oost,52.36247194057535,4.904983510606078,Entire home/apt,,3,3,2024-08-10,0.41,1,0,3,0363 6E2A F50B 691F ECA3
1195381171073773630,Boutique di Lusso e Soleggiato ad Amsterdam,53016863,Annamaria,,De Baarsjes - Oud-West,52.3713,4.85977,Entire home/apt,271,3,2,2024-10-21,0.32,1,33,2,0363 A53C 0228 2EB9 CE80
1195551579626477145,Room in Amsterdam Apartment,65057623,Christine,,Centrum-West,52.37011,4.87612,Private room,100,2,2,2024-11-23,0.44,1,220,2,0363 891F 7A80 6A6B 825E
1195562370718631835,"60m2  free parking, close center",5330753,Rene & Ellen,,Oud-Noord,52.39985069999999,4.9205536,Entire home/apt,234,2,0,,,2,123,0,0363 4140 B68E EED5 1075
1195597308518318115,Heldere woning met twee balkons,28633973,Wies,,Westerpark,52.37784,4.87379,Entire home/apt,,3,1,2024-09-17,0.18,1,0,1,0363 12E1 BAC5 03D0 C4F7
1195643700378150978,Artsy Apartment - De Pijp,133408533,Filippo,,De Pijp - Rivierenbuurt,52.35663590945411,4.896267879001432,Entire home/apt,224,3,4,2025-02-12,0.77,1,30,4,03634C2B3E2C37E11D8D
1195729577375899755,Two Gardens,482175683,Bas,,Oud-Oost,52.35458968371697,4.909978397190571,Entire home/apt,,2,1,2024-09-15,0.18,1,0,1,03635D37EB33D62342D0
1196125839459356680,"Aparthotel North, Cozy Studio for 2 Guests",561156498,Elias,,Oud-Noord,52.39819,4.90666,Entire home/apt,123,2,4,2024-11-17,0.63,3,255,4,0363 0B29 A805 C24C F330
1196181648371109831,Characteristic 1BR Apartment @ Amsterdam Oud-West,477684300,Robert,,De Baarsjes - Oud-West,52.370692232957246,4.868994182986147,Entire home/apt,,3,5,2024-09-01,0.68,1,0,5,0363 39E5 A8AA 8CC6 A062
1196253746766529762,"Licht, comfort en verfijnd",3358663,Cathelijne,,De Pijp - Rivierenbuurt,52.34736,4.88678,Entire home/apt,,1,0,,,1,0,0,03630E9C3030F1A649A0
1196369746216856962,"Perfect location, beautiful view",6276772,Matthew,,Centrum-West,52.37788,4.88346,Entire home/apt,,1,7,2025-02-16,0.93,1,0,7,0363 56F4 FAB4 72EE 96A5
1196377220086436188,City centre apartment “Jordaan”,588360212,Jurriaan,,De Baarsjes - Oud-West,52.36757,4.87452,Entire home/apt,315,1,3,2024-10-21,0.41,1,291,3,0363 9B50 F4C9 989F E4A8
1196417309802760238,Historisch Grachtenpand  in Centrum - 160m2,143098191,Peter,,Centrum-Oost,52.36285620142959,4.886124306772789,Entire home/apt,,3,1,2024-07-20,0.13,13,0,1,0363 66D8 CC85 769C 804F
1196463792816191169,Houseboat for rent in Amsterdam!,24923643,Rolien,,IJburg - Zeeburgereiland,52.36107053813404,4.989520976597645,Entire home/apt,257,3,2,2024-08-26,0.27,1,62,2,0363 108B FE9A 0A07 5997
1196465174641729489,100m2 apt with 2 balconies,72835921,Annabel,,De Pijp - Rivierenbuurt,52.3431985,4.8981318,Entire home/apt,240,2,1,2024-09-17,0.18,1,363,1,0363 E790 6C9C 7E64 52AE
1196479524596880834,Appartement in stadsdeel West,67620080,Valery,,Bos en Lommer,52.37653599999999,4.85923,Entire home/apt,186,2,2,2024-09-15,0.34,1,164,2,0363 F9CB E094 9B2D 4F3C
1196957001337974195,Sunny & trendy (private) apartment in Amsterdam,80190371,Martine,,De Baarsjes - Oud-West,52.36418,4.85532,Entire home/apt,,2,6,2024-10-22,1.06,1,0,6,0363 3966 D2B1 96D6 2768
1197047325615726276,Funky studio near Westerpark,421704218,Sorana,,Westerpark,52.39046773491152,4.877004296211768,Entire home/apt,,10,0,,,1,0,0,0363 EFA5 0DDE 7EB4 7EA8
1197167550629796508,Room in Amsterdam Apartment,109660108,Luciana,,Slotervaart,52.3637684,4.8382428,Private room,,2,6,2024-10-20,0.94,1,0,6,0363 0207 0793 EB69 8CB9
1197219385138210111,Central canal apartment,19940450,Goshi,,De Baarsjes - Oud-West,52.3635751,4.8556309,Entire home/apt,173,2,9,2024-11-17,1.27,1,0,9,0363142b95358001E043
1197640682243354608,"Great views, city center, sleeps 4 people!",588303522,Hui,,Centrum-Oost,52.37359302124144,4.901750641673312,Entire home/apt,196,3,38,2025-02-28,5.09,1,121,38,0363 2EBB EA64 FD46 60F4
1197680312077779445,Private luxury apartment at park in trendy area,51757785,Matthijs,,De Pijp - Rivierenbuurt,52.35524337894325,4.894551348504431,Entire home/apt,495,2,0,,,1,365,0,0363 0330 AEE6 57BD FAC4
1197680944736716575,Amsterdam Lakeview House,588521381,Priscilla,,IJburg - Zeeburgereiland,52.35746,4.99868,Entire home/apt,338,4,0,,,1,93,0,0363 B07A 550E AE31 3D8E
1197697026835976801,Stylish apartment in Amsterdam East,31470786,Thorn,,Oostelijk Havengebied - Indische Buurt,52.36387,4.93568,Entire home/apt,149,1,5,2024-09-28,0.68,1,51,5,0363 7B0C 7EA4 FC8C 4A40
1198370867996181347,Cosy apartment Amsterdam West,55493008,Eric,,De Baarsjes - Oud-West,52.371618,4.8503852,Entire home/apt,,3,0,,,1,0,0,
1198427920089503683,Luxury & Design 1 Br. Apt. in the city centre,39110511,Mike,,Centrum-West,52.37137393480643,4.888833709969118,Entire home/apt,195,1,2,2024-11-02,0.31,36,23,2,036333426731EC619BDD
1198576811566081600,Kids Friendly Home with Large Garden!,94842931,Laurel,,Westerpark,52.38352,4.88054,Entire home/apt,,3,4,2024-10-02,0.67,4,0,4,0363 7CAC 068F D189 8A35
1198637747785940637,Modern apt with stunning view,582806478,Rosalinde Maria Hermina,,Bos en Lommer,52.38579,4.85285,Entire home/apt,,4,0,,,1,2,0,0363 E679 A135 EB15 6491
1199017216311617012,Exclusief glazen appartement,116571922,Bernard,,Oud-Noord,52.38926551254146,4.937479967545695,Entire home/apt,288,4,0,,,1,217,0,0363 4124 1611 5A31 9BED
1199052922477947916,A Charming Apartment in Old South,54024517,Paula,,Zuid,52.3443949,4.8644033,Entire home/apt,,15,5,2024-12-26,0.85,1,0,5,0363 921D 10EF 3D37 93D5
1199078685061959151,Backstage Hotel Quadruple Room,565327731,Daan,,Centrum-West,52.365507,4.8802566,Private room,221,1,4,2025-02-09,0.69,4,314,4,Exempt
1199108008737717091,Beautiful cozy Amsterdam apartment,589317934,Gokhan,,De Baarsjes - Oud-West,52.36396,4.86734,Entire home/apt,144,2,0,,,1,55,0,0363 58D2 3C71 B107 321D
1199125579575191309,Garage BnB,589324772,Gwendolyn,,Oud-Oost,52.34973050000001,4.9144537,Private room,126,2,25,2025-02-19,3.81,1,71,25,0363 5F2F F1AC C76C 4011
1199129089524296834,Modern Canal Villa Amsterdam,126915000,Herwin,,Noord-West,52.4148529,4.8996153,Entire home/apt,,3,2,2025-01-04,0.29,1,0,2,0363 E4B8 EF03 1412 C932
1199163468145794080,Heerlijk Appartement met uitzicht op Park,589343821,Femke,,Bos en Lommer,52.37482259999999,4.8485868,Entire home/apt,,3,4,2025-01-02,0.59,1,0,4,0363 6E33 7C18 CE55 0287
1199180234317020280,"Apartment in area the Pijp, 3 min from the RAI",589352542,Philip,,De Pijp - Rivierenbuurt,52.35465,4.89053,Entire home/apt,,2,1,2024-08-18,0.15,1,0,1,0363 732E 426F 82CB 06CD
1199768376610160912,Gezinswoning,437057114,Siebren,,Watergraafsmeer,52.35694,4.93784,Entire home/apt,280,4,0,,,1,88,0,0363 8D7D 5BE3 F49D AC3A
1199799331699488232,Luxury canal apartment,540290532,Sophie,,Centrum-West,52.37311,4.88351,Entire home/apt,495,3,6,2024-10-29,1.02,1,50,6,0363 F481 880E ECD7 896E
1199900413419861948,Charming 3 bed appartment with luxury mattress,589590646,Tara,,De Pijp - Rivierenbuurt,52.353661962484715,4.901681978895175,Entire home/apt,270,1,2,2024-09-22,0.36,2,195,2,0363 DDD7 ACE6 5AE7 75A3
1199956051102857139,"Ruim, 4 bed appartement met tuinzicht en bad",589590646,Tara,,Centrum-West,52.37094369778098,4.884903232585116,Entire home/apt,325,1,0,,,2,245,0,0363 DA61 A74D A341 4ED5
1200010791012168604,Romantic Houseboat in Old Center,589622662,Lionel,,Centrum-Oost,52.37035048456226,4.900518122763784,Entire home/apt,230,4,8,2025-02-16,1.32,1,152,8,Exempt
1200523092056811929,Appartement in Staatsliedenbuurt,395930606,Bodil,,Westerpark,52.38024495532338,4.869657754898071,Entire home/apt,176,4,2,2025-01-02,0.29,1,5,2,0363 F152 0586 25E7 ED4E
1200538504291396636,Charmant & licht appartement - Amsterdam West,405393537,Ilse,,De Baarsjes - Oud-West,52.3611516,4.8518133,Entire home/apt,200,7,4,2024-10-16,0.63,1,121,4,0363363F6784EC2D6FC8
1200655696468000038,Havikshorst 179,588858082,Eelke,,Buitenveldert - Zuidas,52.3314416,4.8848788,Entire home/apt,,1,5,2024-12-07,0.86,1,0,5,0363 6767 46AD 3BE7 221E
1200712059018564399,Unique Canal House,88650217,Wouter,,Centrum-Oost,52.359900378005186,4.9044683648708,Entire home/apt,618,2,9,2025-01-02,1.60,1,357,9,0363AF2E66DBC70D8E14
1200720422128033260,Modern City Apartment,35726476,Coen,,De Baarsjes - Oud-West,52.3632951,4.8751584,Entire home/apt,270,3,11,2025-01-26,1.95,1,346,11,0363 A6B9 27B3 CEDD 4BF9
1200732801540791793,Fab Stay With Rooftop Terrace,14983231,Geto,,De Baarsjes - Oud-West,52.366631,4.85057,Entire home/apt,133,2,2,2025-01-03,0.34,1,270,2,0363 BA9F 6DF5 CD3D C30D
1200782868679359045,Luxurious Canal House Apartment,124059113,Albert,,Centrum-West,52.3663847,4.8864687,Entire home/apt,,3,3,2024-09-16,0.45,1,0,3,0363 522E 12E3 455F 86A8
1200830994621071130,Gezellige gezinswoning Amsterdam,6623886,Ilse,,Noord-West,52.40980159999999,4.8914086,Entire home/apt,,2,7,2024-12-31,1.00,1,0,7,0363 05E1 43B2 8E6D 4345
1200859258482456600,"Bright apartment, perfect base",150103636,Maarten,,Oud-Noord,52.39182012114366,4.928233997344971,Entire home/apt,,7,2,2024-10-20,0.30,1,0,2,0363 53C6 589B 067B 7FA0
1201188051140982035,Apartment next to the canal,25022385,Sjoerd,,Watergraafsmeer,52.35323,4.92477,Entire home/apt,,1,0,,,1,348,0,0363 9933 E6AC 19F0 02DD
1201233616807145214,Lovely apartment by Vondelpark,10370328,David,,De Baarsjes - Oud-West,52.36008176838705,4.860705873079759,Entire home/apt,,4,2,2025-01-02,0.38,1,0,2,03636045978BC39C2148
1201249383137706708,Spacious Apartment with Garden,52775757,Philippine,,Zuid,52.34286,4.85916,Entire home/apt,327,3,0,,,1,284,0,0363 06AE FCBF 2E7A 9357
1201250480192894310,Heerlijke familiewoning met grote tuin,59453922,Sophie,,Noord-Oost,52.39334976645077,4.958848245441914,Entire home/apt,190,5,0,,,1,40,0,03633B5ACC092C5E5CC3
1201360022986776244,The White Wilde studio by the canal,586242631,Johanna Maria,,Centrum-Oost,52.36066645908827,4.896373562514782,Private room,,3,4,2024-10-31,0.61,4,212,4,0363 D3A1 4AB2 53A8 62CB
1201390431110761445,Modern Apartment in Historic Heart,17334309,Alex,,Centrum-West,52.37281231861965,4.88583980533606,Entire home/apt,,1,7,2024-12-29,1.06,1,0,7,0363 4BB9 056E CA62 64ED
1201492603974034514,Licht en warm appartement in het pittoreske West,132988651,Karlijn,,Bos en Lommer,52.37729,4.84859,Entire home/apt,144,2,3,2025-02-03,0.90,1,16,3,0363 0793 D7F4 4A21 F874
1201510650919643006,"Apt w/Terrace, 15min to Center",97782530,Ursula,,De Baarsjes - Oud-West,52.37201437783352,4.861423927167971,Entire home/apt,470,2,1,2024-10-21,0.23,1,177,1,0363 C3A6 94AB 8286 CF5F
1201846476996007358,Licht appartement met zonnige tuin,182385338,Manon,,De Pijp - Rivierenbuurt,52.34310546905144,4.893313449459516,Entire home/apt,237,2,1,2024-11-01,0.24,1,14,1,0363 1B6D 22D0 8849 56DC
1201910240578266620,Appartement in Stadsdeel West,357036744,Lars,,De Baarsjes - Oud-West,52.360969261136425,4.872797155617816,Entire home/apt,,4,2,2024-09-22,0.36,1,0,2,0363 1354 DE00 97B1 9B10
1201926972979762256,One-bedroom flat with garden,3753109,Ruxi,,Oostelijk Havengebied - Indische Buurt,52.36423278349851,4.9375644837195365,Entire home/apt,,3,5,2025-01-02,0.76,1,6,5,0363 12A2 86FB C4D7 15E9
1201955967496083383,Private Studio 'Villa Mokum',34599830,Nadine,,Watergraafsmeer,52.33835988482561,4.921632436257556,Entire home/apt,,3,6,2025-03-01,1.11,1,0,6,0363 41D8 C8C6 2239 1330
1201969958510646657,Unique Houseboat - trendy neighbourhood,14884381,Laurien,,Oud-Noord,52.39573,4.9056,Entire home/apt,,5,3,2024-11-03,0.45,1,0,3,0363 731D AF83 0136 B290
1202033107656217574,Cosy and clean apartment,454729731,Ortál,,De Baarsjes - Oud-West,52.36924903349057,4.8568801000680235,Entire home/apt,140,2,2,2024-10-20,0.36,1,69,2,0363303ABF75674C6912
1202060013322685825,20-min walk from Nelson Mandelapark,559442731,EasyHotel Amsterdam Arena Boulevard,,Bijlmer-Centrum,52.31332,4.9441746,Private room,,1,3,2025-02-02,1.34,7,40,3,Exempt
1202071384376418546,Spacious 2 room apartment,60640208,Anthony,,Bos en Lommer,52.37928369871599,4.841246572211648,Entire home/apt,133,2,10,2025-01-02,1.47,1,117,10,0363 B726 F695 98DC BC0B
1202094071344574920,Bright room for families and friends in A'dam 3,560847464,Branislav,,Oostelijk Havengebied - Indische Buurt,52.36647,4.93579,Private room,60,1,14,2025-02-15,1.86,5,52,14,Exempt
1202110576686140162,Amsterdam garden appartement,590170053,Annelien,,Oostelijk Havengebied - Indische Buurt,52.36481,4.94282,Entire home/apt,,5,0,,,1,0,0,0363 6C3E 4383 1BAC 6EB2
1202134824248978977,Stijlvol appartement aan het water in Amsterdam,5978065,Jeroen,,Bos en Lommer,52.37669771278533,4.861316261840825,Entire home/apt,162,2,3,2025-01-01,0.65,1,64,3,0363 49C0 BEB0 281A A902
1202699559145764019,Cozy/New Apartment on the Canal,274838292,Maarten,,Westerpark,52.38427719715382,4.8808950365621255,Entire home/apt,106,1,36,2025-02-09,4.84,1,283,36,0363 09CF B5ED 7000 28F7
1202766888719461170,Renovated Jordaan house with portable a/c units,578822209,Barbara,,Centrum-West,52.37761960833846,4.881429385997618,Entire home/apt,354,5,11,2025-02-11,1.49,3,307,11,1353 26D0 1D1B 1965 90D5
1202766888724529830,New Jordaan studio,578822209,Barbara,,Centrum-West,52.37944323727378,4.881907004509607,Entire home/apt,113,5,5,2025-02-05,0.68,3,330,5,0253 16D0 1F0F 7925 70B5
1202945557779922907,Cosy appartement in the city center!,590413082,Lena,,Centrum-Oost,52.35936418231848,4.892013485729628,Entire home/apt,179,2,4,2025-01-02,0.71,1,341,4,0363 E031 DD90 38D4 44E8
1202997118135602982,"Light, spacious, modern apt.",30862300,Julian,,De Baarsjes - Oud-West,52.3737662,4.8590848,Entire home/apt,308,3,3,2024-12-29,0.51,1,213,3,0363 3EB5 8923 F579 5F79
1203458711815932960,Amsterdam-BnB ~ Rose Room,18933392,Peter,,Centrum-West,52.37943,4.88564,Private room,,3,0,,,2,27,0,0363 4E33 A4B7 D5BE 764B
1203495071884114639,Luxurious Design Amstelhouse @ City Center | 4p,39689381,Pierre-Alexandre Olivier,,Oud-Oost,52.35362,4.90959,Entire home/apt,,2,12,2025-01-11,2.13,1,0,12,0363 E4B9 0B86 35C8 60EB
1203499139379780324,Appartement in Amsterdam,590568812,Eline Maria,,De Baarsjes - Oud-West,52.36329273003129,4.873477795575195,Entire home/apt,360,1,0,,,1,281,0,0363 261A 8EFD 0CC3 44FF
1203509170931766786,Amsterdam-BnB ~ Gold Room,18933392,Peter,,Centrum-West,52.37824,4.88594,Private room,,2,1,2024-11-05,0.25,2,0,1,0363 4E33 A4B7 D5BE 764B
1203558381707442064,"Modern, bright and comfortable apartment with yard",16784503,Stijn,,Buitenveldert - Zuidas,52.32513549999999,4.8778226,Entire home/apt,,3,3,2024-09-27,0.53,1,0,3,0363 81F9 E716 1D00 31F6
1204044528274033924,Charmant appartement in de Pijp,6907317,Fleur,,De Pijp - Rivierenbuurt,52.3516558,4.888526,Entire home/apt,176,1,4,2024-10-20,0.59,2,6,4,0363 FCEE 019A C7A5 4B00
1204179931096146895,Sunny Apartment with Garden,13432849,Jonne,,Westerpark,52.3840111,4.8726915,Entire home/apt,,4,6,2024-09-16,0.86,1,0,6,0363 B896 495C 1908 2A7E
1204204510480229073,Beautiful apartment in the Pijp,397850285,Yael,,De Pijp - Rivierenbuurt,52.354662,4.900169,Entire home/apt,480,3,6,2025-01-02,0.94,1,132,6,0363 3693 592A 9954 0008
1204247899814806141,Cosy Flat in the Heart of Adam,136554933,Ethan,,Centrum-West,52.37562,4.90049,Private room,158,1,3,2025-01-01,0.53,1,255,3,0363 905F 7D3D FCF3 09BA
1204265347932802047,Canal-Side Cozy Amsterdam Nest,19083493,Jan Willem,,Bos en Lommer,52.37567424851499,4.839877351932191,Entire home/apt,180,1,7,2024-10-13,1.07,1,17,7,0363 FB71 5094 2F84 06C9
1204484962273479711,Prinsen Canal Home,7081484,Margreet,,Centrum-West,52.36895551082126,4.885542452819619,Entire home/apt,647,2,6,2024-10-06,0.83,1,18,6,0363 13B9 A42C 13BD 7E23
1204527481118964409,"Clean, central apartment with portable a/c",578822209,Barbara,,Centrum-West,52.37537,4.89418,Entire home/apt,288,5,12,2025-02-03,1.64,3,346,12,0416 16D0 1D0B 8933 61D6
1204529963490988382,Studio in Amsterdam-West,224030754,Ilia Yuryevich,,Bos en Lommer,52.37576,4.84388,Entire home/apt,,1,5,2024-11-24,0.79,1,0,5,0363 0F95 E585 FE4E DC9C
1204787944766234955,Ruime woning in groen Amsterdam,7630323,Bernadien,,Noord-Oost,52.38835,4.95942,Entire home/apt,257,4,0,,,1,36,0,0363 0C15 6860 E6C9 92F1
1204912350390285313,Ruim appartement met terras,78433097,Bas,,Oostelijk Havengebied - Indische Buurt,52.3638986,4.9360754,Entire home/apt,,14,0,,,1,0,0,0363 3027 B2D5 8035 D906
1204916371727297990,Family home Amsterdam,11291169,Sheila,,Geuzenveld - Slotermeer,52.3831,4.83235,Entire home/apt,572,2,4,2025-02-09,0.65,1,209,4,0363 F1FF 04CD EFD3 F412
